1789;243;246;253;land;false;plains;1
1790;219;108;237;land;true;plains;1
1791;140;253;164;land;false;plains;1
1792;237;120;177;land;false;plains;1
1793;189;120;218;land;false;plains;1
1794;175;251;180;land;false;plains;1
1795;235;112;244;land;false;plains;1
1796;201;158;180;land;false;plains;1
1797;216;213;80;land;false;plains;1
1798;227;158;170;land;false;plains;1
1799;179;215;203;land;false;plains;1
1800;238;241;87;land;false;plains;1
1801;142;224;175;land;false;plains;1
1802;245;159;145;land;false;plains;1
1803;157;226;121;land;true;plains;1
1804;178;188;220;land;false;plains;1
1805;174;223;137;land;false;plains;1
1806;55;253;254;land;false;plains;1
1807;54;227;249;land;false;plains;1
1808;93;191;224;land;false;plains;1
1809;238;202;80;land;false;plains;1
1810;184;215;143;land;false;plains;1
1811;244;164;131;land;false;plains;1
1812;167;175;207;land;false;plains;1
1813;230;197;76;land;false;plains;1
1814;194;246;233;land;false;plains;1
1815;232;162;153;land;false;plains;1
1816;247;142;171;land;false;plains;1
1817;146;197;173;land;false;plains;1
1818;243;235;217;land;false;plains;1
1819;115;249;236;land;false;plains;1
1820;190;220;128;land;false;plains;1
1821;238;122;183;land;false;plains;1
1822;186;142;197;land;false;plains;1
1823;80;195;238;land;false;plains;1
1824;210;244;117;land;true;plains;1
1825;196;123;218;land;false;plains;1
1826;200;208;179;land;false;plains;1
1827;205;196;193;land;false;plains;1
1828;122;235;231;land;false;plains;1
1829;150;254;219;land;false;plains;1
1830;165;203;137;land;false;plains;1
1831;206;55;246;land;true;plains;1
1832;178;155;215;land;false;plains;1
1833;167;203;133;land;false;plains;1
1834;236;199;195;land;false;plains;1
1835;143;235;207;land;false;plains;1
1836;250;162;158;land;false;plains;1
1837;244;81;247;land;false;plains;1
1838;185;122;199;land;false;plains;1
1839;192;201;241;land;false;plains;1
1840;179;176;203;land;false;plains;1
1841;143;123;242;land;false;plains;1
1842;142;221;168;land;false;plains;1
1843;210;244;222;land;false;plains;1
1844;205;200;181;land;true;plains;1
1845;232;149;249;land;false;plains;1
1846;249;171;204;land;false;plains;1
1847;153;202;163;land;false;plains;1
1848;198;223;81;land;false;plains;1
1849;242;160;101;land;false;plains;1
1850;108;177;222;land;false;plains;1
1851;200;109;215;land;false;plains;1
1852;159;214;254;land;false;plains;1
1853;170;234;219;land;false;plains;1
1854;199;206;214;land;false;plains;1
1855;249;54;245;land;true;plains;1
1856;219;173;144;land;false;plains;1
1857;209;205;222;land;false;plains;1
1858;253;196;119;land;false;plains;1
1859;166;228;213;land;false;plains;1
1860;239;174;190;land;true;plains;1
1861;218;232;205;land;false;plains;1
1862;244;195;246;land;false;plains;1
1863;245;236;242;land;false;plains;1
1864;247;133;124;land;false;plains;1
1865;178;177;164;land;false;plains;1
1866;184;206;225;land;false;plains;1
1867;155;235;155;land;false;plains;1
1868;235;163;193;land;true;plains;1
1869;226;176;179;land;false;plains;1
1870;214;186;211;land;false;plains;1
1871;202;220;158;land;false;plains;1
1872;13;247;253;land;false;plains;1
1873;233;224;50;land;false;plains;1
1874;203;252;204;land;false;plains;1
1875;146;244;209;land;false;plains;1
1876;215;89;225;land;false;plains;1
1877;58;238;252;land;false;plains;1
1878;131;201;231;land;false;plains;1
1879;226;190;197;land;true;plains;1
1880;205;187;115;land;false;plains;1
1881;227;212;141;land;false;plains;1
1882;231;91;247;land;false;plains;1
1883;220;189;124;land;false;plains;1
1884;208;246;111;land;false;plains;1
1885;92;215;252;land;false;plains;1
1886;203;180;232;land;false;plains;1
1887;238;237;111;land;false;plains;1
1888;244;44;246;land;true;plains;1
1889;252;226;233;land;true;plains;1
1890;173;210;248;land;true;plains;1
1891;123;163;224;land;false;plains;1
1892;218;77;240;land;true;plains;1
1893;239;236;233;land;false;plains;1
1894;223;235;211;land;false;plains;1
1895;192;116;223;land;false;plains;1
1896;232;77;201;land;false;plains;1
1897;203;209;107;land;false;plains;1
1898;186;221;180;land;false;plains;1
1899;235;114;248;land;false;plains;1
1900;202;243;174;land;false;plains;1
1901;240;171;202;land;false;plains;1
1902;245;147;182;land;false;plains;1
1903;208;113;215;land;false;plains;1
1904;147;209;152;land;true;plains;1
1905;187;198;214;land;false;plains;1
1906;136;251;240;land;false;plains;1
1907;224;239;73;land;false;plains;1
1908;198;185;143;land;false;plains;1
1909;214;134;155;land;false;plains;1
1910;222;220;202;land;false;plains;1
1911;216;204;196;land;false;plains;1
1912;155;167;190;land;false;plains;1
1913;173;214;178;land;false;plains;1
1914;72;202;229;land;false;plains;1
1915;214;179;250;land;false;plains;1
1916;147;236;193;land;false;plains;1
1917;230;133;152;land;false;plains;1
1918;229;100;203;land;false;plains;1
1919;117;223;235;land;true;plains;1
1920;109;208;239;land;true;plains;1
1921;83;242;236;land;false;plains;1
1922;154;237;133;land;false;plains;1
1923;89;175;250;land;false;plains;1
1924;219;224;64;land;false;plains;1
1925;229;251;24;land;true;plains;1
1926;217;162;167;land;false;plains;1
1927;116;213;244;land;false;plains;1
1928;170;254;177;land;false;plains;1
1929;182;221;198;land;false;plains;1
1930;183;249;200;land;false;plains;1
1931;106;226;247;land;false;plains;1
1932;135;220;156;land;false;plains;1
1933;96;210;237;land;false;plains;1
1934;215;251;176;land;false;plains;1
1935;133;234;238;land;false;plains;1
1936;226;235;85;land;false;plains;1
1937;92;253;201;land;false;plains;1
1938;172;251;132;land;false;plains;1
1939;240;252;145;land;false;plains;1
1940;191;205;114;land;false;plains;1
1941;234;228;66;land;false;plains;1
1942;236;194;79;land;true;plains;1
1943;203;110;251;land;true;plains;1
1944;173;189;240;land;false;plains;1
1945;30;246;241;land;false;plains;1
1946;248;113;199;land;false;plains;1
1947;182;232;231;land;false;plains;1
1948;198;249;152;land;false;plains;1
1949;129;154;226;land;false;plains;1
1950;116;147;245;land;false;plains;1
1951;83;192;231;land;false;plains;1
1952;237;156;254;land;false;plains;1
1953;223;243;100;land;false;plains;1
1954;218;240;221;land;false;plains;1
1955;235;143;232;land;false;plains;1
1956;190;225;242;land;false;plains;1
1957;253;239;241;land;false;plains;1
1958;229;216;109;land;false;plains;1
1959;176;100;242;land;false;plains;1
1960;179;168;180;land;false;plains;1
1961;174;161;226;land;false;plains;1
1962;227;250;48;land;false;plains;1
1963;249;225;137;land;false;plains;1
1964;191;149;207;land;false;plains;1
1965;159;167;195;land;false;plains;1
1966;121;249;191;land;false;plains;1
1967;147;160;230;land;false;plains;1
1968;79;226;206;land;true;plains;1
1969;113;176;239;land;false;plains;1
1970;115;231;253;land;false;plains;1
1971;188;251;164;land;true;plains;1
1972;187;151;169;land;false;plains;1
1973;252;197;195;land;false;plains;1
1974;224;112;253;land;false;plains;1
1975;171;173;166;land;true;plains;1
1976;106;174;244;land;false;plains;1
1977;160;185;162;land;false;plains;1
1978;176;235;137;land;false;plains;1
1979;212;223;143;land;true;plains;1
1980;68;196;243;land;false;plains;1
1981;185;131;223;land;false;plains;1
1982;221;68;252;land;false;plains;1
1983;249;86;244;land;false;plains;1
1984;126;253;233;land;false;plains;1
1985;103;212;242;land;true;plains;1
1986;213;234;140;land;false;plains;1
1987;210;215;246;land;false;plains;1
1988;251;110;182;land;false;plains;1
1989;254;75;189;land;false;plains;1
1990;191;243;200;land;false;plains;1
1991;249;100;222;land;false;plains;1
1992;158;170;178;land;true;plains;1
1993;146;192;252;land;false;plains;1
1994;153;220;134;land;true;plains;1
1995;224;210;137;land;false;plains;1
1996;248;129;152;land;false;plains;1
1997;156;165;230;land;false;plains;1
1998;217;165;189;land;false;plains;1
1999;246;196;198;land;false;plains;1
2000;199;229;120;land;false;plains;1
2001;222;228;99;land;false;plains;1
2002;251;241;230;land;false;plains;1
2003;69;232;247;land;false;plains;1
2004;219;143;226;land;false;plains;1
2005;179;200;166;land;false;plains;1
2006;251;175;192;land;false;plains;1
2007;72;183;249;land;false;plains;1
2008;182;161;223;land;false;plains;1
2009;249;234;199;land;false;plains;1
2010;168;252;195;land;false;plains;1
2011;205;167;152;land;false;plains;1
2012;159;143;245;land;false;plains;1
2013;195;221;188;land;false;plains;1
2014;227;212;232;land;false;plains;1
2015;230;248;173;land;false;plains;1
2016;251;238;159;land;false;plains;1
2017;186;187;213;land;false;plains;1
2018;249;194;154;land;false;plains;1
2019;190;160;154;land;false;plains;1
2020;252;232;152;land;false;plains;1
2021;230;244;65;land;false;plains;1
2022;219;224;151;land;false;plains;1
2023;114;254;250;land;false;plains;1
2024;221;109;178;land;false;plains;1
2025;233;217;212;land;false;plains;1
2026;206;244;182;land;false;plains;1
2027;147;142;250;land;false;plains;1
2028;237;194;228;land;false;plains;1
2029;235;184;132;land;false;plains;1
2030;230;146;125;land;false;plains;1
2031;128;196;177;land;false;plains;1
2032;197;231;142;land;false;plains;1
2033;102;240;245;land;false;plains;1
2034;81;222;234;land;false;plains;1
2035;165;207;152;land;false;plains;1
2036;158;226;173;land;false;plains;1
2037;204;233;163;land;false;plains;1
2038;229;238;138;land;false;plains;1
2039;194;244;236;land;false;plains;1
2040;206;83;236;land;true;plains;1
2041;239;185;236;land;false;plains;1
2042;70;232;218;land;false;plains;1
2043;63;242;244;land;false;plains;1
2044;62;241;213;land;false;plains;1
2045;249;196;97;land;false;plains;1
2046;162;233;114;land;false;plains;1
2047;51;220;254;land;true;plains;1
2048;231;181;212;land;true;plains;1
2049;216;169;177;land;false;plains;1
2050;102;173;241;land;false;plains;1
2051;209;240;99;land;false;plains;1
2052;235;197;184;land;false;plains;1
2053;225;217;239;land;true;plains;1
2054;181;214;231;land;false;plains;1
2055;199;129;212;land;false;plains;1
2056;207;190;223;land;false;plains;1
2057;76;186;246;land;false;plains;1
2058;205;129;240;land;true;plains;1
2059;251;172;132;land;false;plains;1
2060;230;242;209;land;false;plains;1
2061;220;87;253;land;false;plains;1
2062;135;157;243;land;false;plains;1
2063;200;178;151;land;true;plains;1
2064;217;250;83;land;false;plains;1
2065;245;208;202;land;false;plains;1
2066;230;135;185;land;false;plains;1
2067;192;200;198;land;false;plains;1
2068;226;117;251;land;false;plains;1
2069;237;127;188;land;true;plains;1
2070;191;213;166;land;true;plains;1
2071;253;253;29;land;false;plains;1
2072;245;248;188;land;false;plains;1
2073;251;83;236;land;false;plains;1
2074;185;251;74;land;false;plains;1
2075;233;243;115;land;false;plains;1
2076;142;201;163;land;false;plains;1
2077;187;145;204;land;false;plains;1
2078;236;223;138;land;true;plains;1
2079;217;237;188;land;false;plains;1
2080;185;188;178;land;false;plains;1
2081;149;180;200;land;false;plains;1
2082;219;251;247;land;false;plains;1
2083;205;126;234;land;true;plains;1
2084;145;225;186;land;false;plains;1
2085;200;160;175;land;false;plains;1
2086;225;143;138;land;false;plains;1
2087;240;62;222;land;false;plains;1
2088;81;237;184;land;true;plains;1
2089;212;88;218;land;true;plains;1
2090;196;96;239;land;false;plains;1
2091;141;238;176;land;false;plains;1
2092;182;228;166;land;false;plains;1
2093;95;200;216;land;false;plains;1
2094;233;33;241;land;false;plains;1
2095;207;139;195;land;false;plains;1
2096;233;140;167;land;false;plains;1
2097;144;218;153;land;false;plains;1
2098;106;190;241;land;false;plains;1
2099;206;167;214;land;false;plains;1
2100;127;152;239;land;true;plains;1
2101;240;65;249;land;false;plains;1
2102;228;121;170;land;false;plains;1
2103;218;136;240;land;false;plains;1
2104;201;244;195;land;true;plains;1
2105;188;180;180;land;false;plains;1
2106;205;104;199;land;false;plains;1
2107;254;198;113;land;false;plains;1
2108;251;135;203;land;false;plains;1
2109;82;233;196;land;false;plains;1
2110;51;205;247;land;false;plains;1
2111;142;210;177;land;false;plains;1
2112;222;247;185;land;false;plains;1
2113;243;82;195;land;false;plains;1
2114;202;237;173;land;false;plains;1
2115;139;181;234;land;false;plains;1
2116;203;249;126;land;false;plains;1
2117;248;245;31;land;false;plains;1
2118;119;205;209;land;false;plains;1
2119;69;244;254;land;false;plains;1
2120;178;176;240;land;false;plains;1
2121;190;207;208;land;false;plains;1
2122;252;121;246;land;false;plains;1
2123;252;120;163;land;false;plains;1
2124;152;223;229;land;false;plains;1
2125;192;155;222;land;false;plains;1
2126;197;237;85;land;false;plains;1
2127;215;233;127;land;true;plains;1
2128;184;179;153;land;false;plains;1
2129;208;228;236;land;true;plains;1
2130;190;211;132;land;false;plains;1
2131;240;182;110;land;true;plains;1
2132;195;161;226;land;false;plains;1
2133;185;235;127;land;false;plains;1
2134;215;74;229;land;false;plains;1
2135;239;231;222;land;true;plains;1
2136;174;166;238;land;false;plains;1
2137;248;229;248;land;false;plains;1
2138;222;124;247;land;false;plains;1
2139;200;217;120;land;false;plains;1
2140;185;185;167;land;false;plains;1
2141;184;244;192;land;false;plains;1
2142;177;164;165;land;false;plains;1
2143;209;154;214;land;false;plains;1
2144;229;146;237;land;false;plains;1
2145;234;144;203;land;true;plains;1
2146;224;223;77;land;false;plains;1
2147;245;217;189;land;false;plains;1
2148;118;180;246;land;false;plains;1
2149;254;137;199;land;false;plains;1
2150;12;251;245;land;true;plains;1
2151;145;214;218;land;false;plains;1
2152;251;234;252;land;false;plains;1
2153;227;253;217;land;false;plains;1
2154;90;190;231;land;false;plains;1
2155;235;144;128;land;false;plains;1
2156;232;197;176;land;true;plains;1
2157;180;206;166;land;false;plains;1
2158;251;7;244;land;false;plains;1
2159;196;240;91;land;false;plains;1
2160;225;86;251;land;false;plains;1
2161;210;117;240;land;false;plains;1
2162;223;72;208;land;false;plains;1
2163;232;75;216;land;false;plains;1
2164;251;186;115;land;false;plains;1
2165;128;227;149;land;false;plains;1
2166;244;215;203;land;false;plains;1
2167;160;240;168;land;false;plains;1
2168;49;240;215;land;false;plains;1
2169;244;201;196;land;false;plains;1
2170;246;129;142;land;false;plains;1
2171;68;215;219;land;true;plains;1
2172;177;184;142;land;false;plains;1
2173;157;227;162;land;false;plains;1
2174;242;100;217;land;false;plains;1
2175;183;109;253;land;false;plains;1
2176;232;146;200;land;true;plains;1
2177;201;106;205;land;false;plains;1
2178;202;187;207;land;false;plains;1
2179;210;234;64;land;false;plains;1
2180;48;247;225;land;false;plains;1
2181;250;181;143;land;false;plains;1
2182;226;145;147;land;false;plains;1
2183;156;223;130;land;true;plains;1
2184;118;193;228;land;false;plains;1
2185;46;215;252;land;false;plains;1
2186;253;208;189;land;false;plains;1
2187;206;232;210;land;false;plains;1
2188;250;93;180;land;false;plains;1
2189;236;224;206;land;false;plains;1
2190;244;108;161;land;true;plains;1
2191;53;254;251;land;false;plains;1
2192;187;179;161;land;false;plains;1
2193;240;84;187;land;false;plains;1
2194;252;115;142;land;false;plains;1
2195;200;198;225;land;false;plains;1
2196;224;114;164;land;false;plains;1
2197;219;212;128;land;false;plains;1
2198;166;174;245;land;false;plains;1
2199;202;141;187;land;false;plains;1
2200;219;225;93;land;false;plains;1
2201;169;102;237;land;false;plains;1
2202;151;216;172;land;false;plains;1
2203;210;181;145;land;false;plains;1
2204;179;206;249;land;false;plains;1
2205;186;231;114;land;false;plains;1
2206;165;160;241;land;false;plains;1
2207;156;165;225;land;false;plains;1
2208;107;235;206;land;false;plains;1
2209;187;232;240;land;false;plains;1
2210;200;114;209;land;false;plains;1
2211;222;229;191;land;false;plains;1
2212;168;159;223;land;true;plains;1
2213;236;118;215;land;false;plains;1
2214;249;66;191;land;false;plains;1
2215;144;161;231;land;false;plains;1
2216;243;58;248;land;false;plains;1
2217;231;213;237;land;true;plains;1
2218;183;221;230;land;false;plains;1
2219;235;230;41;land;false;plains;1
2220;226;146;223;land;false;plains;1
2221;225;184;254;land;false;plains;1
2222;215;134;155;land;false;plains;1
2223;184;134;250;land;false;plains;1
2224;211;206;178;land;false;plains;1
2225;222;214;150;land;false;plains;1
2226;236;201;183;land;false;plains;1
2227;128;210;250;land;false;plains;1
2228;135;253;135;land;false;plains;1
2229;219;182;251;land;false;plains;1
2230;184;254;253;land;false;plains;1
2231;234;252;33;land;false;plains;1
2232;207;225;106;land;false;plains;1
2233;196;191;196;land;false;plains;1
2234;252;231;200;land;false;plains;1
2235;241;159;114;land;false;plains;1
2236;233;172;233;land;false;plains;1
2237;80;235;194;land;false;plains;1
2238;126;242;218;land;false;plains;1
2239;221;152;215;land;false;plains;1
2240;218;121;194;land;false;plains;1
2241;236;132;148;land;false;plains;1
2242;149;205;172;land;false;plains;1
2243;117;222;169;land;false;plains;1
2244;199;182;202;land;true;plains;1
2245;171;249;169;land;false;plains;1
2246;161;241;149;land;true;plains;1
2247;52;251;212;land;false;plains;1
2248;195;158;212;land;false;plains;1
2249;248;235;65;land;false;plains;1
2250;202;82;223;land;false;plains;1
2251;189;242;206;land;false;plains;1
2252;138;226;193;land;false;plains;1
2253;80;246;224;land;false;plains;1
2254;232;224;192;land;false;plains;1
2255;226;223;213;land;true;plains;1
2256;130;243;184;land;true;plains;1
2257;134;237;197;land;false;plains;1
2258;165;230;185;land;true;plains;1
2259;248;222;53;land;false;plains;1
2260;226;231;210;land;false;plains;1
2261;230;217;123;land;false;plains;1
2262;142;138;244;land;false;plains;1
2263;50;232;220;land;false;plains;1
2264;173;188;196;land;false;plains;1
2265;193;90;244;land;false;plains;1
2266;38;247;245;land;false;plains;1
2267;252;245;215;land;false;plains;1
2268;225;208;196;land;false;plains;1
2269;158;124;234;land;false;plains;1
2270;149;240;243;land;false;plains;1
2271;208;253;86;land;false;plains;1
2272;181;199;210;land;false;plains;1
2273;241;204;151;land;false;plains;1
2274;215;201;169;land;false;plains;1
2275;244;239;148;land;false;plains;1
2276;216;235;190;land;false;plains;1
2277;240;121;227;land;false;plains;1
2278;194;251;119;land;false;plains;1
2279;119;216;189;land;false;plains;1
2280;193;170;164;land;false;plains;1
2281;159;208;172;land;false;plains;1
2282;224;239;167;land;false;plains;1
2283;230;194;146;land;true;plains;1
2284;216;169;143;land;true;plains;1
2285;248;219;67;land;false;plains;1
2286;233;137;205;land;false;plains;1
2287;205;177;210;land;false;plains;1
2288;176;186;199;land;false;plains;1
2289;82;254;204;land;false;plains;1
2290;102;166;234;land;false;plains;1
2291;245;146;178;land;false;plains;1
2292;220;253;150;land;false;plains;1
2293;225;194;90;land;false;plains;1
2294;56;253;233;land;false;plains;1
2295;70;239;254;land;false;plains;1
2296;174;222;239;land;false;plains;1
2297;166;220;215;land;false;plains;1
2298;209;86;253;land;false;plains;1
2299;178;198;171;land;false;plains;1
2300;166;239;163;land;false;plains;1
2301;196;229;173;land;true;plains;1
2302;125;249;252;land;false;plains;1
2303;157;156;247;land;false;plains;1
2304;239;210;193;land;false;plains;1
2305;250;205;223;land;false;plains;1
2306;248;170;172;land;false;plains;1
2307;205;224;103;land;false;plains;1
2308;198;169;250;land;true;plains;1
2309;174;253;218;land;false;plains;1
2310;185;248;193;land;false;plains;1
2311;100;189;237;land;false;plains;1
2312;119;237;220;land;true;plains;1
2313;103;229;228;land;false;plains;1
2314;200;173;231;land;false;plains;1
2315;237;233;48;land;false;plains;1
2316;224;85;213;land;false;plains;1
2317;214;229;155;land;false;plains;1
2318;250;135;242;land;false;plains;1
2319;117;199;248;land;false;plains;1
2320;241;220;49;land;false;plains;1
2321;198;248;190;land;false;plains;1
2322;174;243;185;land;false;plains;1
2323;213;137;166;land;false;plains;1
2324;233;242;97;land;false;plains;1
2325;189;249;117;land;true;plains;1
2326;192;234;242;land;false;plains;1
2327;141;156;215;land;true;plains;1
2328;182;142;233;land;false;plains;1
2329;159;159;187;land;false;plains;1
2330;110;158;236;land;false;plains;1
2331;194;247;197;land;false;plains;1
2332;234;167;101;land;false;plains;1
2333;217;120;217;land;false;plains;1
2334;245;205;186;land;false;plains;1
2335;171;244;175;land;false;plains;1
2336;130;152;236;land;false;plains;1
2337;247;126;185;land;false;plains;1
2338;243;199;136;land;true;plains;1
2339;249;206;186;land;false;plains;1
2340;227;155;216;land;false;plains;1
2341;200;231;151;land;true;plains;1
2342;250;223;39;land;false;plains;1
2343;188;224;122;land;false;plains;1
2344;248;155;114;land;true;plains;1
2345;73;216;247;land;false;plains;1
2346;252;54;223;land;false;plains;1
2347;252;213;72;land;false;plains;1
2348;154;235;180;land;false;plains;1
2349;103;236;214;land;true;plains;1
2350;241;183;107;land;false;plains;1
2351;146;145;211;land;false;plains;1
2352;237;121;178;land;false;plains;1
2353;244;237;248;land;false;plains;1
2354;213;87;207;land;false;plains;1
2355;195;222;161;land;true;plains;1
2356;58;226;223;land;false;plains;1
2357;230;84;199;land;false;plains;1
2358;250;123;204;land;false;plains;1
2359;106;229;172;land;false;plains;1
2360;252;213;107;land;false;plains;1
2361;171;218;176;land;true;plains;1
2362;207;250;233;land;false;plains;1
2363;204;176;237;land;false;plains;1
2364;110;231;187;land;false;plains;1
2365;231;247;245;land;false;plains;1
2366;216;189;108;land;true;plains;1
2367;128;248;226;land;false;plains;1
2368;118;180;249;land;false;plains;1
2369;224;145;163;land;false;plains;1
2370;180;254;207;land;false;plains;1
2371;205;253;68;land;false;plains;1
2372;142;154;217;land;false;plains;1
2373;114;242;169;land;false;plains;1
2374;121;244;183;land;false;plains;1
2375;218;245;47;land;true;plains;1
2376;208;154;198;land;false;plains;1
2377;199;133;234;land;false;plains;1
2378;229;120;177;land;false;plains;1
2379;142;221;193;land;false;plains;1
2380;201;227;210;land;false;plains;1
2381;199;141;203;land;false;plains;1
2382;169;143;217;land;false;plains;1
2383;196;213;243;land;false;plains;1
2384;254;111;191;land;false;plains;1
2385;214;136;236;land;false;plains;1
2386;241;89;195;land;false;plains;1
2387;228;247;26;land;false;plains;1
2388;245;253;146;land;false;plains;1
2389;194;237;138;land;false;plains;1
2390;254;135;159;land;false;plains;1
2391;154;148;243;land;false;plains;1
2392;234;23;254;land;false;plains;1
2393;221;98;226;land;true;plains;1
2394;98;209;213;land;false;plains;1
2395;248;208;206;land;false;plains;1
2396;204;190;216;land;false;plains;1
2397;218;156;217;land;true;plains;1
2398;186;254;111;land;false;plains;1
2399;244;209;203;land;false;plains;1
2400;183;254;235;land;false;plains;1
2401;110;232;196;land;false;plains;1
2402;245;199;215;land;false;plains;1
2403;249;175;175;land;false;plains;1
2404;71;222;243;land;false;plains;1
2405;248;101;231;land;false;plains;1
2406;205;92;212;land;false;plains;1
2407;65;232;213;land;false;plains;1
2408;205;141;173;land;false;plains;1
2409;253;230;229;land;false;plains;1
2410;208;118;246;land;false;plains;1
2411;192;249;108;land;true;plains;1
2412;231;87;241;land;false;plains;1
2413;172;239;97;land;false;plains;1
2414;144;141;254;land;false;plains;1
2415;130;194;220;land;false;plains;1
2416;247;249;23;land;true;plains;1
2417;197;205;176;land;false;plains;1
2418;218;145;178;land;false;plains;1
2419;209;210;97;land;false;plains;1
2420;211;175;169;land;false;plains;1
2421;206;190;205;land;false;plains;1
2422;191;218;105;land;false;plains;1
2423;141;181;207;land;true;plains;1
2424;98;251;239;land;false;plains;1
2425;253;138;160;land;false;plains;1
2426;215;182;203;land;true;plains;1
2427;141;183;194;land;false;plains;1
2428;204;214;152;land;false;plains;1
2429;199;174;205;land;false;plains;1
2430;128;221;245;land;false;plains;1
2431;167;177;210;land;false;plains;1
2432;253;196;93;land;false;plains;1
2433;239;165;172;land;false;plains;1
2434;225;171;215;land;false;plains;1
2435;228;225;189;land;false;plains;1
2436;142;177;252;land;false;plains;1
2437;205;207;173;land;false;plains;1
2438;241;240;253;land;false;plains;1
2439;214;182;173;land;false;plains;1
2440;111;241;202;land;true;plains;1
2441;106;205;249;land;true;plains;1
2442;166;212;222;land;false;plains;1
2443;199;222;173;land;false;plains;1
2444;189;164;215;land;false;plains;1
2445;223;222;159;land;false;plains;1
2446;64;217;239;land;false;plains;1
2447;195;168;166;land;true;plains;1
2448;221;109;204;land;false;plains;1
2449;237;211;130;land;true;plains;1
2450;193;137;239;land;true;plains;1
2451;203;240;131;land;false;plains;1
2452;154;231;186;land;false;plains;1
2453;206;224;243;land;false;plains;1
2454;230;90;226;land;false;plains;1
2455;213;124;176;land;false;plains;1
2456;148;232;197;land;true;plains;1
2457;121;228;209;land;false;plains;1
2458;164;213;210;land;false;plains;1
2459;239;221;91;land;false;plains;1
2460;90;211;251;land;false;plains;1
2461;85;205;224;land;false;plains;1
2462;236;127;208;land;false;plains;1
2463;148;128;231;land;true;plains;1
2464;104;219;254;land;false;plains;1
2465;247;152;148;land;true;plains;1
2466;169;237;167;land;false;plains;1
2467;248;222;60;land;true;plains;1
2468;129;234;218;land;false;plains;1
2469;224;247;111;land;false;plains;1
2470;171;172;251;land;false;plains;1
2471;215;179;176;land;false;plains;1
2472;166;200;201;land;false;plains;1
2473;205;230;208;land;false;plains;1
2474;157;225;201;land;false;plains;1
2475;220;112;247;land;false;plains;1
2476;154;227;242;land;false;plains;1
2477;175;165;187;land;false;plains;1
2478;181;250;199;land;false;plains;1
2479;197;254;211;land;false;plains;1
2480;197;121;235;land;false;plains;1
2481;70;182;252;land;false;plains;1
2482;205;219;134;land;false;plains;1
2483;197;129;246;land;false;plains;1
2484;70;229;254;land;false;plains;1
2485;40;243;232;land;false;plains;1
2486;155;181;240;land;false;plains;1
2487;145;247;132;land;false;plains;1
2488;239;122;177;land;false;plains;1
2489;171;203;134;land;false;plains;1
2490;125;180;196;land;true;plains;1
2491;72;203;233;land;false;plains;1
2492;226;174;119;land;false;plains;1
2493;150;227;127;land;true;plains;1
2494;173;216;241;land;true;plains;1
2495;212;203;188;land;false;plains;1
2496;149;220;144;land;false;plains;1
2497;94;204;231;land;false;plains;1
2498;114;214;214;land;false;plains;1
2499;186;237;227;land;false;plains;1
2500;227;246;162;land;false;plains;1
2501;238;144;177;land;false;plains;1
2502;131;189;184;land;false;plains;1
2503;241;184;155;land;false;plains;1
2504;237;232;85;land;true;plains;1
2505;227;227;173;land;false;plains;1
2506;145;179;216;land;true;plains;1
2507;170;218;194;land;true;plains;1
2508;167;223;233;land;false;plains;1
2509;174;197;172;land;true;plains;1
2510;154;228;243;land;true;plains;1
2511;163;209;157;land;false;plains;1
2512;181;227;147;land;false;plains;1
2513;245;215;55;land;false;plains;1
2514;220;219;99;land;false;plains;1
2515;165;192;163;land;false;plains;1
2516;171;235;109;land;false;plains;1
2517;241;63;228;land;false;plains;1
2518;252;184;135;land;false;plains;1
2519;96;228;186;land;false;plains;1
2520;193;106;227;land;false;plains;1
2521;72;254;203;land;false;plains;1
2522;244;160;121;land;true;plains;1
2523;131;224;196;land;false;plains;1
2524;201;222;249;land;false;plains;1
2525;253;107;146;land;false;plains;1
2526;231;197;187;land;false;plains;1
2527;227;242;225;land;true;plains;1
2528;156;252;94;land;true;plains;1
2529;238;207;135;land;false;plains;1
2530;229;128;231;land;false;plains;1
2531;24;234;253;land;false;plains;1
2532;196;196;202;land;false;plains;1
2533;122;205;219;land;false;plains;1
2534;82;204;224;land;false;plains;1
2535;169;118;214;land;true;plains;1
2536;170;191;237;land;false;plains;1
2537;91;211;221;land;false;plains;1
2538;254;93;195;land;false;plains;1
2539;97;170;240;land;false;plains;1
2540;188;201;186;land;false;plains;1
2541;198;221;125;land;false;plains;1
2542;176;217;223;land;false;plains;1
2543;107;219;204;land;false;plains;1
2544;200;232;138;land;true;plains;1
2545;216;211;229;land;true;plains;1
2546;229;55;217;land;true;plains;1
2547;69;223;220;land;false;plains;1
2548;209;198;119;land;false;plains;1
2549;232;147;184;land;false;plains;1
2550;225;201;167;land;true;plains;1
2551;92;235;214;land;false;plains;1
2552;240;192;223;land;true;plains;1
2553;238;203;76;land;false;plains;1
2554;200;171;227;land;false;plains;1
2555;232;53;231;land;false;plains;1
2556;64;236;229;land;false;plains;1
2557;209;124;239;land;false;plains;1
2558;247;248;107;land;false;plains;1
2559;173;215;220;land;false;plains;1
2560;200;141;164;land;true;plains;1
2561;229;194;127;land;false;plains;1
2562;214;214;203;land;false;plains;1
2563;215;235;100;land;false;plains;1
2564;229;140;233;land;false;plains;1
2565;136;215;180;land;false;plains;1
